,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1275,300625,三雄极光,0.52,-9.5,,5.87,,14501.33,-9.62,,10-29
1276,603456,九洲药业,0.57,90.0,,11.43,,47312.21,97.65,,10-29
1277,600392,盛和资源,0.47,466.11,,10.24,,83146.29,466.16,,10-29
1278,300003,乐普医疗,1.07,-3.73,,17.7,,192116.72,-2.63,,10-29
1279,688585,上纬新材,-0.02,-107.41,,-0.59,,-615.94,-106.17,,10-29
1280,601838,成都银行,1.42,22.41,12.05,12.25,,513050.8,22.15,,10-29
1281,000682,东方电子,0.16,16.05,,6.14,,22000.71,16.06,,10-29
1282,002405,四维图新,-0.02,-81.06,,-0.39,,-4177.14,-78.53,,10-29
1283,600053,九鼎投资,0.15,-50.58,,2.37,,6434.78,-50.57,,10-29
1284,300674,宇信科技,0.24,-29.68,,6.44,,15530.92,13.77,,10-29
1285,603587,地素时尚,1.17,18.18,,14.61,,55512.09,16.99,,10-29
1286,605339,南侨食品,0.7,22.81,,10.91,,27375.84,32.56,,10-29
1287,600823,世茂股份,0.32,10.34,,4.46,,119011.98,10.06,,10-29
1288,002421,达实智能,0.13,17.57,,7.72,,24655.12,17.03,,10-29
1289,603609,禾丰股份,0.05,-95.05,,0.73,,4818.9,-94.81,,10-29
1290,600841,上柴股份,0.42,162.5,,8.93,,47372.79,241.52,,10-29
1291,002437,誉衡药业,0.05,-83.19,,5.81,,11051.23,-83.2,,10-29
1292,600860,京城股份,-0.01,-87.5,,-1.01,,-701.13,-80.17,,10-29
1293,600109,国金证券,0.51,-1.74,,6.67,,153822.53,-1.72,,10-29
1294,300724,捷佳伟创,1.78,27.14,,12.77,,59949.66,33.06,,10-29
1295,002146,荣盛发展,0.71,-29.7,,6.06,,310189.95,-29.57,,10-29
1296,688025,杰普特,0.66,46.67,,3.7,,6066.65,45.21,,10-29
1297,603032,*ST德新,0.41,8030.0,,9.21,,6504.41,8292.29,,10-29
1298,002162,悦心健康,0.05,-20.83,,4.1,,4345.18,-18.49,,10-29
1299,600894,广日股份,0.62,1.5,,6.52,,53607.97,1.49,,10-29
1300,300429,强力新材,0.18,9.38,,4.78,,9434.1,9.38,,10-29
1301,002487,大金重工,0.78,40.15,,16.45,,43253.69,40.13,,10-29
1302,603058,永吉股份,0.32,23.08,,11.15,,13440.41,23.28,,10-29
1303,603716,塞力医疗,,,,0.05,,85.77,-97.0,,10-29
1304,600549,厦门钨业,0.71,169.78,,12.38,,99537.63,169.81,,10-29
1305,688081,兴图新科,-0.34,-1800.0,,-3.5,,-2488.01,-1560.18,,10-29
1306,688088,虹软科技,0.3,-42.31,,4.59,,12235.49,-41.69,,10-29
1307,600939,重庆建工,0.13,170.79,,3.55,,35661.99,120.75,,10-29
1308,002845,同兴达,1.39,65.48,,12.87,,32663.59,91.09,,10-29
1309,002199,东晶电子,0.13,585.42,,7.62,,3202.75,583.59,,10-29
1310,300467,迅游科技,0.19,-5.0,,4.93,,3778.35,-13.79,,10-29
1311,603115,海星股份,0.76,72.73,,12.95,,15896.79,74.94,,10-29
1312,002542,中化岩土,0.06,-33.33,,2.56,,10507.77,-38.58,,10-29
1313,601010,文峰股份,0.11,25.71,,4.02,,19609.65,25.67,,10-29
1314,600226,ST瀚叶,0.14,133.33,,15.04,,44620.32,132.37,,10-29
1315,300833,浩洋股份,1.1,19.36,,5.18,,9252.19,38.62,,10-29
1316,000926,福星股份,0.12,-45.45,,1.04,,11601.51,-44.49,,10-29
1317,688201,信安世纪,0.6,,,6.59,,4952.9,107.09,,10-29
1318,603212,赛伍技术,0.3,-6.25,,6.29,,12166.31,-1.06,,10-29
1319,600243,青海华鼎,-0.04,-664.47,,-1.64,,-1882.28,-661.3,,10-29
1320,002594,比亚迪,0.85,-27.97,,3.06,,244311.2,-28.43,,10-29
1321,002285,世联行,0.06,-300.0,,2.21,,11308.9,-264.54,,10-29
1322,002611,东方精工,0.24,60.0,,7.95,,32087.17,42.16,,10-29
1323,601288,农业银行,0.5,11.11,,9.13,,18670900.0,12.93,,10-29
1324,300569,天能重工,0.4,-38.18,,10.12,,28031.84,11.47,,10-29
1325,300903,科翔股份,0.37,-37.68,,5.48,,6444.49,-16.61,,10-29
1326,001217,华尔泰,1.25,228.95,,33.56,,31215.62,233.09,,10-29
1327,000584,哈工智能,-0.12,159.55,,-3.73,,-8785.58,205.47,,10-29
1328,600727,鲁北化工,0.76,111.11,,14.35,,40408.03,109.81,,10-29
1329,300602,飞荣达,0.28,-37.78,,5.71,,14261.95,-36.16,,10-29
1330,688505,复旦张江,0.11,22.22,,5.83,,11861.43,39.8,,10-29
1331,002675,东诚药业,0.33,-22.6,,5.82,,26180.24,-22.59,,10-29
1332,600761,安徽合力,0.69,-13.75,,9.1,,51044.42,-13.26,,10-29
1333,300307,慈星股份,0.15,-600.0,,4.62,,12085.09,-541.95,,10-29
1334,688536,思瑞浦,3.9,43.91,,11.27,,31171.74,91.46,,10-29
1335,603500,祥和实业,0.2,-9.09,,5.58,,4756.91,23.88,,10-29
1336,600385,*ST金泰,-0.01,-66.33,,-11.87,,-150.02,-62.57,,10-29
1337,300973,立高食品,1.31,,,14.87,,19756.66,24.47,,10-29
1338,601808,中海油服,0.3,-33.33,,3.7,,145257.09,-32.58,,10-29
1339,000673,*ST当代,-0.07,-34.51,,,,-5693.89,-34.93,,10-29
1340,603530,神马电力,0.16,-40.74,,5.36,,6368.89,-41.63,,10-29
1341,002074,国轩高科,0.05,-28.57,,0.61,,6783.05,-20.45,,10-29
1342,300667,必创科技,0.16,33.33,,2.82,,3254.37,92.43,,10-29
1343,000695,滨海能源,-0.13,127.24,,-5.17,,-2926.87,127.26,,10-29
1344,600429,三元股份,0.14,-556.77,,4.18,,21201.31,-556.26,,10-29
1345,300683,海特生物,0.18,-280.0,,1.07,,1863.61,-277.04,,10-29
1346,600082,海泰发展,-0.07,13.33,,-2.55,,-4396.28,13.39,,10-29
1347,300062,中能电气,0.05,-600.0,,2.1,,1683.86,-470.4,,10-29
1348,002122,ST天马,0.12,40.0,,8.37,,13975.59,40.11,,10-29
1349,603007,ST花王,-0.25,-1350.0,,-7.29,,-8280.27,-1477.98,,10-29
1350,603659,璞泰来,1.77,86.32,,13.07,,123093.86,196.38,,10-29
1351,600503,华丽家族,0.09,-36.53,,3.6,,13890.66,-36.56,,10-29
1352,002468,申通快递,-0.16,-4702.94,,-2.75,,-23789.39,-4671.2,,10-29
1353,300740,水羊股份,0.38,102.92,,10.2,,14666.66,102.91,,10-29
1354,002802,洪汇新材,0.54,-14.29,,9.85,,5821.19,-14.24,,10-29
1355,300427,红相股份,0.24,-61.56,,3.62,,8707.46,-61.35,,10-29
1356,000008,神州高铁,-0.04,-62.11,,-1.74,,-9855.66,-59.23,,10-29
1357,600918,中泰证券,0.37,12.12,,7.39,,254435.25,10.88,,10-29
1358,300444,双杰电气,0.0,-91.08,,0.24,,324.09,-89.51,,10-29
1359,002501,*ST利源,-0.03,-95.71,,-4.65,,-9597.53,-88.77,,10-29
1360,600162,香江控股,0.07,-2623.08,,4.13,,21890.29,-2568.85,,10-29
1361,300133,华策影视,0.18,50.0,,5.3,,32403.58,59.74,,10-29
1362,688098,申联生物,0.22,-35.29,,6.39,,9189.12,-33.13,,10-29
1363,300460,惠伦晶体,0.54,1110.86,,14.68,,13810.85,1225.16,,10-29
1364,300792,壹网壹创,0.92,-19.3,,11.42,,20356.09,24.24,,10-29
1365,000877,天山股份,1.25,14.85,,12.33,,988517.41,764.07,,10-29
1366,600583,海油工程,0.12,500.0,,2.41,,54910.2,589.77,,10-29
1367,300149,睿智医药,0.03,-82.0,,0.61,,1483.32,-82.19,,10-29
1368,688126,沪硅产业,0.04,-4200.0,,1.04,,10065.95,-5895.22,,10-29
1369,000089,深圳机场,0.01,-119.67,,0.1,,1204.68,-119.57,,10-29
1370,603129,春风动力,2.42,7.08,,19.74,,32002.95,7.9,,10-29
1371,600600,青岛啤酒,2.67,20.92,,16.29,,361079.79,21.25,,10-29
1372,300166,东方国信,0.19,5.56,,3.37,,21111.56,14.32,,10-29
1373,600218,全柴动力,0.31,-6.06,,5.1,,11747.53,-3.02,,10-29
1374,002888,惠威科技,0.17,0.0,,5.34,,2321.55,7.96,,10-29
1375,000420,吉林化纤,0.0,-100.56,,0.04,,133.19,-100.63,,10-29
1376,603880,南卫股份,0.05,-88.04,,2.09,,1473.86,-83.96,,10-29
1377,300199,翰宇药业,-0.13,-316.67,,-7.46,,-11807.17,-311.2,,10-29
1378,600657,信达地产,0.2,-48.72,,2.43,,56719.07,-48.58,,10-29
1379,601166,兴业银行,2.95,24.47,27.83,8.29,-4.18,6403800.0,23.45,,10-29
1380,600758,辽宁能源,0.01,-101.78,,0.15,,751.97,-101.75,,10-29
1381,688528,秦川物联,0.13,-45.83,,2.83,,2133.76,-37.67,,10-29
1382,002689,远大智能,-0.01,-20.9,,-0.83,,-1105.88,-20.75,,10-29
1383,003037,三和管桩,0.13,-76.36,,3.96,,6320.85,-73.7,,10-29
1384,002053,云南能投,0.15,-32.36,,2.77,,11690.16,-32.37,,10-29
1385,002379,宏创控股,-0.04,-66.48,,-2.36,,-3315.77,-66.5,,10-29
1386,688566,吉贝尔,0.41,-16.33,,4.8,,7624.87,-3.26,,10-29
1387,300009,安科生物,0.26,18.18,,14.81,,42937.75,43.58,,10-29
1388,601868,中国能建,0.1,,,4.38,,336055.93,69.05,,10-29
1389,300664,鹏鹞环保,0.4,3.51,,7.77,,28410.4,3.45,,10-29
1390,300025,华星创业,-0.03,-65.48,,-4.06,,-1284.31,-65.52,,10-29
1391,002087,新野纺织,0.16,-23.51,,3.01,,13019.94,-23.52,,10-29
1392,300352,北信源,0.01,-85.71,,0.46,,1014.27,-85.73,,10-29
1393,002411,延安必康,0.4,4691.57,,6.88,,60938.52,4672.62,,10-29
